Country,Code,Year,Population,LifeExp,GDPperCap,Continent_Name
Lesotho,LSO,1987,1596000.0,59.868,1313.0,Africa
Hungary,HUN,1987,10475000.0,69.294,11954.0,Europe
Liberia,LBR,1987,2153000.0,46.645,817.0,Africa
Denmark,DNK,1987,5117000.0,74.69800000000001,24219.0,Europe
Guinea-Bissau,GNB,1987,913000.0,46.19,1216.0,Africa
Seychelles,SYC,1987,70000.0,70.801,12782.0,Africa
Algeria,DZA,1987,23774000.0,65.545,9717.0,Africa
Puerto Rico,PRI,1987,3319000.0,74.443,20643.0,North America
Pakistan,PAK,1987,98286000.0,59.18,2354.0,Asia
Paraguay,PRY,1987,3892000.0,67.993,3511.0,South America
Greece,GRC,1987,10057000.0,75.609,14270.0,Europe
Argentina,ARG,1987,31184000.0,71.001,13276.0,South America
Canada,CAN,1987,26433000.0,76.764,28658.0,North America
Malawi,MWI,1987,8141000.0,45.86,1054.0,Africa
Taiwan,TWN,1987,19807000.0,73.248,15695.0,Asia
Zambia,ZMB,1987,7373000.0,51.888000000000005,1403.0,Africa
Singapore,SGP,1987,2817000.0,74.762,12525.0,Asia
Palestine,PSE,1987,1880000.0,66.732,2706.0,Asia
Georgia,GEO,1987,5327000.0,70.339,13127.0,Europe
Georgia,GEO,1987,5327000.0,70.339,13127.0,Asia
Equatorial Guinea,GNQ,1987,383000.0,47.63,2691.0,Africa
Cuba,CUB,1987,10287000.0,74.595,7117.0,North America
Estonia,EST,1987,1551000.0,70.066,9991.0,Europe
Afghanistan,AFG,1987,11605000.0,48.211000000000006,2507.0,Asia
Haiti,HTI,1987,6619000.0,53.302,2498.0,North America
Malaysia,MYS,1987,16522000.0,70.11,6730.0,Asia
Lithuania,LTU,1987,3627000.0,71.315,11864.0,Europe
Venezuela,VEN,1987,18233000.0,70.123,7928.0,South America
Cyprus,CYP,1987,723000.0,76.064,17741.0,Europe
Cyprus,CYP,1987,723000.0,76.064,17741.0,Asia
Sierra Leone,SLE,1987,4038000.0,39.827,1535.0,Africa
Sri Lanka,LKA,1987,16644000.0,69.12100000000001,2894.0,Asia
Hong Kong,HKG,1987,5465000.0,76.822,22607.0,Asia
Philippines,PHL,1987,57264000.0,65.186,2989.0,Asia
Iceland,ISL,1987,247000.0,77.532,32333.0,Europe
Luxembourg,LUX,1987,371000.0,74.325,27530.0,Europe
Japan,JPN,1987,123073000.0,78.372,21518.0,Asia
Jordan,JOR,1987,3132000.0,68.992,5632.0,Asia
Ireland,IRL,1987,3516000.0,74.139,14182.0,Europe
Ghana,GHA,1987,13552000.0,55.159,1653.0,Africa
Poland,POL,1987,37544000.0,70.709,7831.0,Europe
Germany,DEU,1987,78016000.0,74.845,23740.0,Europe
Vietnam,VNM,1987,63702000.0,69.624,1168.0,Asia
Kazakhstan,KAZ,1987,16039000.0,67.33,10856.0,Europe
Kazakhstan,KAZ,1987,16039000.0,67.33,10856.0,Asia
Kenya,KEN,1987,21382000.0,58.773,2136.0,Africa
South Africa,ZAF,1987,34298000.0,62.108999999999995,8003.0,Africa
France,FRA,1987,55838000.0,75.984,22324.0,Europe
Montenegro,MNE,1987,617000.0,74.255,13511.0,Europe
Dominican Republic,DOM,1987,6730000.0,65.443,5163.0,North America
Bulgaria,BGR,1987,8961000.0,71.373,12167.0,Europe
South Korea,KOR,1987,41687000.0,70.024,9600.0,Asia
Tunisia,TUN,1987,7701000.0,66.98899999999999,4865.0,Africa
Central African Republic,CAF,1987,2647000.0,49.797,1065.0,Africa
Yemen,YEM,1987,10322000.0,55.692,2697.0,Asia
Senegal,SEN,1987,6876000.0,55.61,1991.0,Africa
Honduras,HND,1987,4542000.0,65.062,3053.0,North America
Saudi Arabia,SAU,1987,14446000.0,67.589,17050.0,Asia
Democratic Republic of Congo,COD,1987,31529000.0,48.221000000000004,1479.0,Africa
Colombia,COL,1987,31195000.0,69.266,6501.0,South America
Chile,CHL,1987,12643000.0,72.524,6507.0,South America
Ethiopia,ETH,1987,43329000.0,45.681999999999995,1047.0,Africa
Chad,TCD,1987,5413000.0,46.601000000000006,1008.0,Africa
China,CHN,1987,1116094976.0,68.831,2510.0,Asia
Gabon,GAB,1987,874000.0,60.266000000000005,7984.0,Africa
Congo,COG,1987,2171000.0,55.247,2621.0,Africa
Mongolia,MNG,1987,2033000.0,59.266000000000005,2452.0,Asia
Brazil,BRA,1987,140892000.0,65.165,5880.0,South America
Mexico,MEX,1987,79200000.0,69.649,9333.0,North America
Tanzania,TZA,1987,22971000.0,50.67100000000001,1119.0,Africa
Iraq,IRQ,1987,16257000.0,63.147,11060.0,Asia
Botswana,BWA,1987,1155000.0,61.059,4464.0,Africa
Comoros,COM,1987,377000.0,55.033,2013.0,Africa
Moldova,MDA,1987,4290000.0,67.156,4281.0,Europe
Thailand,THA,1987,53946000.0,69.265,4182.0,Asia
Djibouti,DJI,1987,490000.0,56.032,3518.0,Africa
Italy,ITA,1987,57008000.0,76.21300000000001,22165.0,Europe
Uruguay,URY,1987,3050000.0,72.008,9475.0,South America
Jamaica,JAM,1987,2375000.0,72.317,4434.0,North America
United Kingdom,GBR,1987,56658000.0,75.06,22246.0,Europe
Cambodia,KHM,1987,8198000.0,52.586999999999996,1018.0,Asia
Madagascar,MDG,1987,10648000.0,49.931999999999995,1073.0,Africa
Libya,LBY,1987,4110000.0,67.405,21440.0,Africa
Belarus,BLR,1987,10026000.0,71.153,12665.0,Europe
Norway,NOR,1987,4187000.0,76.281,27565.0,Europe
Saint Lucia,LCA,1987,131000.0,70.266,5977.0,North America
Sao Tome and Principe,STP,1987,110000.0,58.873999999999995,1820.0,Africa
Myanmar,MMR,1987,39404000.0,55.768,1144.0,Asia
Nepal,NPL,1987,17624000.0,51.891000000000005,955.0,Asia
Niger,NER,1987,7329000.0,42.07899999999999,966.0,Africa
Russia,RUS,1987,145032992.0,68.795,18616.0,Europe
Russia,RUS,1987,145032992.0,68.795,18616.0,Asia
Ukraine,UKR,1987,51220000.0,70.279,10684.0,Europe
Bangladesh,BGD,1987,95671000.0,56.358999999999995,1185.0,Asia
Benin,BEN,1987,4535000.0,51.581,1380.0,Africa
Azerbaijan,AZE,1987,6893000.0,65.053,11222.0,Europe
Azerbaijan,AZE,1987,6893000.0,65.053,11222.0,Asia
Nigeria,NGA,1987,88048000.0,46.048,4226.0,Africa
Rwanda,RWA,1987,6780000.0,47.409,1019.0,Africa
Mozambique,MOZ,1987,12786000.0,44.235,439.0,Africa
Uganda,UGA,1987,15613000.0,47.784,894.0,Africa
Romania,ROU,1987,23288000.0,69.563,7143.0,Europe
Armenia,ARM,1987,3452000.0,68.732,6468.0,Asia
Armenia,ARM,1987,3452000.0,68.732,6468.0,Europe
Turkmenistan,TKM,1987,3407000.0,62.727,6346.0,Asia
Netherlands,NLD,1987,14683000.0,76.683,22614.0,Europe
Barbados,BRB,1987,258000.0,74.206,13454.0,North America
Turkey,TUR,1987,51101000.0,62.758,9473.0,Europe
Turkey,TUR,1987,51101000.0,62.758,9473.0,Asia
Bahrain,BHR,1987,449000.0,71.736,13233.0,Asia
Zimbabwe,ZWE,1987,9527000.0,60.792,3243.0,Africa
Australia,AUS,1987,16183000.0,76.111,25695.0,Oceania
Austria,AUT,1987,7639000.0,74.785,20468.0,Europe
Bolivia,BOL,1987,6443000.0,54.284,2259.0,South America
Oman,OMN,1987,1620000.0,65.324,12672.0,Asia
Morocco,MAR,1987,23447000.0,62.876999999999995,4431.0,Africa
Nicaragua,NIC,1987,3910000.0,62.07899999999999,3049.0,North America
North Korea,PRK,1987,19432000.0,68.719,2553.0,Asia
Uzbekistan,UZB,1987,18976000.0,66.416,4372.0,Asia
Belgium,BEL,1987,9942000.0,75.12899999999999,20574.0,Europe
North Macedonia,MKD,1987,1992000.0,70.414,8985.0,Europe
Namibia,NAM,1987,1287000.0,60.556000000000004,5081.0,Africa
Bosnia and Herzegovina,BIH,1987,4480000.0,71.626,2307.0,Europe
Israel,ISR,1987,4167000.0,75.798,20323.0,Asia
New Zealand,NZL,1987,3311000.0,74.437,18982.0,Oceania
Laos,LAO,1987,3906000.0,52.04,1266.0,Asia
Portugal,PRT,1987,9914000.0,73.913,11611.0,Europe
Sweden,SWE,1987,8421000.0,77.098,24695.0,Europe
Kuwait,KWT,1987,1939000.0,71.61,30917.0,Asia
Indonesia,IDN,1987,171703008.0,61.107,2628.0,Asia
United States,USA,1987,245052992.0,74.87,34730.0,North America
Gambia,GMB,1987,831000.0,51.082,2208.0,Africa
Guatemala,GTM,1987,8639000.0,60.693999999999996,3439.0,North America
Mauritania,MRT,1987,1880000.0,58.67100000000001,1831.0,Africa
Mauritius,MUS,1987,1030000.0,68.653,9047.0,Africa
Burkina Faso,BFA,1987,8140000.0,49.55,1578.0,Africa
Slovenia,SVN,1987,1978000.0,72.454,19217.0,Europe
Cape Verde,CPV,1987,321000.0,63.678000000000004,2198.0,Africa
Mali,MLI,1987,8062000.0,44.315,714.0,Africa
Iran,IRN,1987,51194000.0,58.665,5222.0,Asia
Burundi,BDI,1987,5027000.0,48.301,1267.0,Africa
Lebanon,LBN,1987,2668000.0,69.42,12060.0,Asia
Cameroon,CMR,1987,10731000.0,53.591,2908.0,Africa
Panama,PAN,1987,2318000.0,72.257,6809.0,North America
Tajikistan,TJK,1987,4844000.0,59.355,5323.0,Asia
Dominica,DMA,1987,72000.0,74.054,6932.0,North America
India,IND,1987,819681984.0,56.553000000000004,1094.0,Asia
Costa Rica,CRI,1987,2885000.0,75.006,7568.0,North America
Eswatini,SWZ,1987,749000.0,61.081,4807.0,Africa
Czechia,CZE,1987,10327000.0,71.334,19352.0,Europe
Ecuador,ECU,1987,9522000.0,67.436,4638.0,South America
Latvia,LVA,1987,2627000.0,70.071,12509.0,Europe
Cote d'Ivoire,CIV,1987,10698000.0,53.286,3077.0,Africa
Malta,MLT,1987,353000.0,75.741,10793.0,Europe
Serbia,SRB,1987,9352000.0,71.045,8236.0,Europe
Slovakia,SVK,1987,5220000.0,70.906,15162.0,Europe
Egypt,EGY,1987,51992000.0,63.11,4331.0,Africa
Syria,SYR,1987,11361000.0,69.423,4439.0,Asia
Peru,PER,1987,20691000.0,64.33800000000001,4380.0,South America
Guinea,GIN,1987,5801000.0,47.474,1212.0,Africa
Kyrgyzstan,KGZ,1987,4159000.0,65.85300000000001,6013.0,Asia
Switzerland,CHE,1987,6511000.0,77.082,32045.0,Europe
Qatar,QAT,1987,422000.0,75.09100000000001,29886.0,Asia
Spain,ESP,1987,38954000.0,76.822,13449.0,Europe
Finland,FIN,1987,4946000.0,74.79899999999999,22011.0,Europe
Albania,ALB,1987,3125000.0,71.76,3710.0,Europe
Togo,TGO,1987,3472000.0,55.336000000000006,1364.0,Africa
Moldova,MDA,1988,4322000.0,67.44,4228.0,Europe
Brazil,BRA,1988,143628000.0,65.553,5792.0,South America
Angola,AGO,1988,11068000.0,45.317,2006.0,Africa
Mexico,MEX,1988,80789000.0,70.062,9168.0,North America
Bangladesh,BGD,1988,98186000.0,56.958,1213.0,Asia
Trinidad and Tobago,TTO,1988,1204000.0,67.816,9762.0,North America
Ethiopia,ETH,1988,44757000.0,46.193999999999996,1036.0,Africa
Djibouti,DJI,1988,529000.0,56.271,3519.0,Africa
Switzerland,CHE,1988,6551000.0,77.258,32877.0,Europe
Ghana,GHA,1988,13947000.0,55.717,1747.0,Africa
Bulgaria,BGR,1988,8937000.0,71.358,11344.0,Europe
Syria,SYR,1988,11719000.0,69.831,4825.0,Asia
Burkina Faso,BFA,1988,8356000.0,49.545,1627.0,Africa
Pakistan,PAK,1988,101390000.0,59.493,2422.0,Asia
Mauritania,MRT,1988,1930000.0,59.065,1826.0,Africa
Sweden,SWE,1988,8465000.0,77.265,25709.0,Europe
Democratic Republic of Congo,COD,1988,32444000.0,48.501999999999995,1530.0,Africa
Sudan,SDN,1988,18868000.0,55.181999999999995,1602.0,Africa
Turkey,TUR,1988,52054000.0,63.266000000000005,9657.0,Asia
Peru,PER,1988,21153000.0,64.949,4136.0,South America
Tunisia,TUN,1988,7880000.0,67.574,4923.0,Africa
United States,USA,1988,247372000.0,74.983,35865.0,North America
Norway,NOR,1988,4206000.0,76.4,26438.0,Europe
Uzbekistan,UZB,1988,19444000.0,66.495,4647.0,Asia
Laos,LAO,1988,4021000.0,52.497,1379.0,Asia
Japan,JPN,1988,123585000.0,78.605,23400.0,Asia
Togo,TGO,1988,3577000.0,55.592,1389.0,Africa
Belgium,BEL,1988,9959000.0,75.383,22312.0,Europe
Namibia,NAM,1988,1337000.0,61.044,5051.0,Africa
Turkey,TUR,1988,52054000.0,63.266000000000005,9657.0,Europe
Mali,MLI,1988,8172000.0,44.838,627.0,Africa
Bosnia and Herzegovina,BIH,1988,4509000.0,71.461,2234.0,Europe
Finland,FIN,1988,4961000.0,74.92,23662.0,Europe
Russia,RUS,1988,146012992.0,68.709,18797.0,Europe
Russia,RUS,1988,146012992.0,68.709,18797.0,Asia
Oman,OMN,1988,1678000.0,65.975,9730.0,Asia
Philippines,PHL,1988,58795000.0,65.53399999999999,3239.0,Asia
Greece,GRC,1988,10101000.0,75.905,15302.0,Europe
Malaysia,MYS,1988,17022000.0,70.358,7175.0,Asia
Burundi,BDI,1988,5169000.0,48.244,1346.0,Africa
Portugal,PRT,1988,9899000.0,74.132,12536.0,Europe
Myanmar,MMR,1988,40086000.0,56.144,981.0,Asia
Azerbaijan,AZE,1988,7010000.0,65.021,11636.0,Europe
Guinea-Bissau,GNB,1988,933000.0,46.481,1355.0,Africa
Germany,DEU,1988,78308000.0,75.072,24887.0,Europe
Niger,NER,1988,7548000.0,42.53,932.0,Africa
Ukraine,UKR,1988,51338000.0,70.265,10746.0,Europe
Cambodia,KHM,1988,8436000.0,52.998999999999995,982.0,Asia
Montenegro,MNE,1988,616000.0,74.395,12989.0,Europe
Saudi Arabia,SAU,1988,15070000.0,68.116,15167.0,Asia
Georgia,GEO,1988,5381000.0,70.407,14045.0,Europe
Uruguay,URY,1988,3069000.0,72.20100000000001,9373.0,South America
Georgia,GEO,1988,5381000.0,70.407,14045.0,Asia
Mongolia,MNG,1988,2090000.0,59.655,2538.0,Asia
Estonia,EST,1988,1564000.0,69.946,10443.0,Europe
Seychelles,SYC,1988,70000.0,70.794,12878.0,Africa
Luxembourg,LUX,1988,374000.0,74.617,31044.0,Europe
Malawi,MWI,1988,8637000.0,45.957,942.0,Africa
Botswana,BWA,1988,1200000.0,60.651,4807.0,Africa
Zambia,ZMB,1988,7598000.0,51.173,1567.0,Africa
Ecuador,ECU,1988,9756000.0,67.943,4711.0,South America
Argentina,ARG,1988,31669000.0,71.186,12897.0,South America
Malta,MLT,1988,356000.0,76.172,11775.0,Europe
Cyprus,CYP,1988,736000.0,76.23100000000001,18683.0,Asia
Madagascar,MDG,1988,10952000.0,50.176,1027.0,Africa
Azerbaijan,AZE,1988,7010000.0,65.021,11636.0,Asia
Guinea,GIN,1988,5982000.0,48.398999999999994,1237.0,Africa
Mozambique,MOZ,1988,12758000.0,44.541000000000004,465.0,Africa
Czechia,CZE,1988,10331000.0,71.503,19750.0,Europe
North Korea,PRK,1988,19708000.0,69.17699999999999,2547.0,Asia
Eswatini,SWZ,1988,774000.0,61.571999999999996,4814.0,Africa
Sao Tome and Principe,STP,1988,113000.0,58.608000000000004,1779.0,Africa
Nigeria,NGA,1988,90395000.0,45.99,4284.0,Africa
Cyprus,CYP,1988,736000.0,76.23100000000001,18683.0,Europe
Qatar,QAT,1988,444000.0,75.34899999999999,27730.0,Asia
Yemen,YEM,1988,10731000.0,56.331,2722.0,Asia
Senegal,SEN,1988,7087000.0,56.283,2020.0,Africa
Mauritius,MUS,1988,1037000.0,68.859,9127.0,Africa
Denmark,DNK,1988,5122000.0,74.77,24704.0,Europe
Morocco,MAR,1988,23904000.0,63.535,4766.0,Africa
Guatemala,GTM,1988,8843000.0,61.214,3329.0,North America
Haiti,HTI,1988,6758000.0,53.628,2528.0,North America
United Kingdom,GBR,1988,56813000.0,75.264,23075.0,Europe
Serbia,SRB,1988,9397000.0,71.214,8101.0,Europe
Chad,TCD,1988,5590000.0,46.772,1053.0,Africa
Latvia,LVA,1988,2650000.0,69.874,12958.0,Europe
Saint Lucia,LCA,1988,133000.0,70.54,6166.0,North America
Australia,AUS,1988,16452000.0,76.37,26988.0,Oceania
Afghanistan,AFG,1988,11618000.0,48.93,2280.0,Asia
Ireland,IRL,1988,3512000.0,74.363,15227.0,Europe
China,CHN,1988,1137724032.0,68.954,2571.0,Asia
Armenia,ARM,1988,3505000.0,68.332,6146.0,Europe
Armenia,ARM,1988,3505000.0,68.332,6146.0,Asia
Cuba,CUB,1988,10398000.0,74.607,7272.0,North America
Liberia,LBR,1988,2134000.0,46.398999999999994,809.0,Africa
Gabon,GAB,1988,898000.0,60.633,7074.0,Africa
South Korea,KOR,1988,42087000.0,70.592,10732.0,Asia
Cameroon,CMR,1988,11075000.0,53.611000000000004,2677.0,Africa
Sri Lanka,LKA,1988,16878000.0,69.209,2910.0,Asia
Israel,ISR,1988,4242000.0,76.063,20608.0,Asia
Iran,IRN,1988,53077000.0,60.516000000000005,4796.0,Asia
Chile,CHL,1988,12848000.0,72.872,7025.0,South America
Turkmenistan,TKM,1988,3494000.0,62.79600000000001,6762.0,Asia
Kyrgyzstan,KGZ,1988,4239000.0,66.094,6517.0,Asia
New Zealand,NZL,1988,3333000.0,74.7,19882.0,Oceania
Netherlands,NLD,1988,14774000.0,76.78699999999999,23273.0,Europe
Spain,ESP,1988,39039000.0,76.946,14597.0,Europe
Paraguay,PRY,1988,4002000.0,68.157,3640.0,South America
Equatorial Guinea,GNQ,1988,395000.0,47.981,2690.0,Africa
Congo,COG,1988,2231000.0,55.119,2378.0,Africa
Canada,CAN,1988,26806000.0,76.944,29836.0,North America
Venezuela,VEN,1988,18699000.0,70.312,7993.0,South America
Poland,POL,1988,37697000.0,70.723,8187.0,Europe
Uganda,UGA,1988,16180000.0,47.145,918.0,Africa
Croatia,HRV,1988,4774000.0,71.916,16297.0,Europe
Comoros,COM,1988,388000.0,55.605,1997.0,Africa
Italy,ITA,1988,57018000.0,76.472,23116.0,Europe
Palestine,PSE,1988,1946000.0,67.19800000000001,2559.0,Asia
Lithuania,LTU,1988,3658000.0,71.208,12738.0,Europe
El Salvador,SLV,1988,5133000.0,62.044,2821.0,North America
Hungary,HUN,1988,10435000.0,69.314,12486.0,Europe
Tanzania,TZA,1988,23671000.0,50.56100000000001,1461.0,Africa
Colombia,COL,1988,31823000.0,69.436,6587.0,South America
Hong Kong,HKG,1988,5557000.0,77.035,23293.0,Asia
Libya,LBY,1988,4220000.0,67.775,22427.0,Africa
Honduras,HND,1988,4677000.0,65.679,3180.0,North America
Barbados,BRB,1988,259000.0,74.372,14083.0,North America
Lesotho,LSO,1988,1631000.0,60.0,1505.0,Africa
France,FRA,1988,56126000.0,76.249,23348.0,Europe
Sierra Leone,SLE,1988,4157000.0,39.439,1562.0,Africa
Bolivia,BOL,1988,6580000.0,54.881,2006.0,South America
Panama,PAN,1988,2369000.0,72.506,5966.0,North America
Singapore,SGP,1988,2873000.0,75.176,13555.0,Asia
Iceland,ISL,1988,250000.0,77.71300000000001,32512.0,Europe
Lebanon,LBN,1988,2685000.0,69.689,8585.0,Asia
Jamaica,JAM,1988,2389000.0,72.601,4606.0,North America
Algeria,DZA,1988,24443000.0,66.097,8437.0,Africa
Vietnam,VNM,1988,65120000.0,69.943,1210.0,Asia
Egypt,EGY,1988,53399000.0,63.662,4418.0,Africa
Romania,ROU,1988,23394000.0,69.542,7223.0,Europe
North Macedonia,MKD,1988,1996000.0,70.7,8680.0,Europe
Nicaragua,NIC,1988,3996000.0,62.803000000000004,2334.0,North America
Nepal,NPL,1988,18021000.0,52.711999999999996,1006.0,Asia
Zimbabwe,ZWE,1988,9849000.0,60.136,3340.0,Africa
Iraq,IRQ,1988,16612000.0,64.24600000000001,8602.0,Asia
Bahrain,BHR,1988,465000.0,71.962,15057.0,Asia
Belarus,BLR,1988,10081000.0,71.118,12555.0,Europe
Slovakia,SVK,1988,5244000.0,70.997,15388.0,Europe
Benin,BEN,1988,4673000.0,52.372,1388.0,Africa
Thailand,THA,1988,54892000.0,69.745,4611.0,Asia
Taiwan,TWN,1988,20042000.0,73.48,16079.0,Asia
Cote d'Ivoire,CIV,1988,11095000.0,53.357,2949.0,Africa
Dominica,DMA,1988,71000.0,74.186,7340.0,North America
Gambia,GMB,1988,873000.0,51.518,2140.0,Africa
Austria,AUT,1988,7659000.0,75.078,21853.0,Europe
Central African Republic,CAF,1988,2694000.0,49.623999999999995,1095.0,Africa
Slovenia,SVN,1988,1991000.0,72.721,18509.0,Europe
Jordan,JOR,1988,3257000.0,69.311,5547.0,Asia
India,IND,1988,837468992.0,56.963,1168.0,Asia
South Africa,ZAF,1988,35101000.0,62.619,8112.0,Africa
Tajikistan,TJK,1988,5001000.0,59.335,5824.0,Asia
Kazakhstan,KAZ,1988,16206000.0,67.296,11682.0,Europe
Cape Verde,CPV,1988,326000.0,64.015,2207.0,Africa
Kuwait,KWT,1988,2035000.0,71.805,30007.0,Asia
Albania,ALB,1988,3201000.0,71.843,3714.0,Europe
Dominican Republic,DOM,1988,6863000.0,65.822,5267.0,North America
Indonesia,IDN,1988,174976000.0,61.512,2676.0,Asia
Costa Rica,CRI,1988,2961000.0,75.243,7564.0,North America
Puerto Rico,PRI,1988,3346000.0,74.403,21795.0,North America
Kenya,KEN,1988,22154000.0,58.422,2190.0,Africa
Rwanda,RWA,1988,7088000.0,43.361000000000004,995.0,Africa
Kazakhstan,KAZ,1988,16206000.0,67.296,11682.0,Asia
Luxembourg,LUX,1989,378000.0,74.895,35253.0,Europe
Haiti,HTI,1989,6898000.0,53.949,2407.0,North America
Lithuania,LTU,1989,3683000.0,70.986,12603.0,Europe
Liberia,LBR,1989,2106000.0,46.174,838.0,Africa
Zambia,ZMB,1989,7820000.0,50.282,1295.0,Africa
Uruguay,URY,1989,3089000.0,72.38600000000001,9362.0,South America
Sierra Leone,SLE,1989,4254000.0,39.009,1597.0,Africa
Cuba,CUB,1989,10504000.0,74.615,7268.0,North America
Venezuela,VEN,1989,19166000.0,70.491,7363.0,South America
Honduras,HND,1989,4815000.0,66.229,3179.0,North America
Palestine,PSE,1989,2020000.0,67.637,2512.0,Asia
Cambodia,KHM,1989,8691000.0,53.302,1022.0,Asia
Libya,LBY,1989,4329000.0,68.141,23392.0,Africa
Finland,FIN,1989,4977000.0,75.07,24741.0,Europe
Madagascar,MDG,1989,11269000.0,50.53,974.0,Africa
Equatorial Guinea,GNQ,1989,407000.0,48.36,2587.0,Africa
Guinea-Bissau,GNB,1989,954000.0,46.783,1319.0,Africa
Malawi,MWI,1989,9076000.0,46.038000000000004,971.0,Africa
Estonia,EST,1989,1570000.0,69.712,11103.0,Europe
Georgia,GEO,1989,5412000.0,70.425,13562.0,Asia
Canada,CAN,1989,27179000.0,77.123,30579.0,North America
Lebanon,LBN,1989,2726000.0,69.969,4904.0,Asia
Myanmar,MMR,1989,40731000.0,56.505,992.0,Asia
Croatia,HRV,1989,4781000.0,72.116,16012.0,Europe
Trinidad and Tobago,TTO,1989,1213000.0,67.957,9015.0,North America
Bangladesh,BGD,1989,100695000.0,57.571000000000005,1336.0,Asia
Uzbekistan,UZB,1989,19918000.0,66.512,4642.0,Asia
El Salvador,SLV,1989,5201000.0,63.05,2893.0,North America
Angola,AGO,1989,11455000.0,45.324,2146.0,Africa
Hungary,HUN,1989,10402000.0,69.321,12563.0,Europe
Georgia,GEO,1989,5412000.0,70.425,13562.0,Europe
Lesotho,LSO,1989,1667000.0,60.003,1573.0,Africa
Guatemala,GTM,1989,9050000.0,61.735,3521.0,North America
Taiwan,TWN,1989,20266000.0,73.706,17452.0,Asia
Malaysia,MYS,1989,17529000.0,70.612,7773.0,Asia
Sudan,SDN,1989,19477000.0,55.333999999999996,1747.0,Africa
Iceland,ISL,1989,252000.0,77.898,30687.0,Europe
Algeria,DZA,1989,25106000.0,66.554,8381.0,Africa
Egypt,EGY,1989,54789000.0,64.143,4457.0,Africa
Zimbabwe,ZWE,1989,10154000.0,59.235,3369.0,Africa
Syria,SYR,1989,12080000.0,70.207,4221.0,Asia
Afghanistan,AFG,1989,11869000.0,49.64,2067.0,Asia
Cameroon,CMR,1989,11426000.0,53.536,2482.0,Africa
Sri Lanka,LKA,1989,17107000.0,69.352,2976.0,Asia
Kyrgyzstan,KGZ,1989,4312000.0,66.257,6562.0,Asia
Switzerland,CHE,1989,6597000.0,77.418,34117.0,Europe
Cote d'Ivoire,CIV,1989,11502000.0,53.35,2785.0,Africa
Romania,ROU,1989,23466000.0,69.535,6854.0,Europe
Nepal,NPL,1989,18445000.0,53.551,1067.0,Asia
Singapore,SGP,1989,2937000.0,75.575,14488.0,Asia
Bolivia,BOL,1989,6721000.0,55.486000000000004,2049.0,South America
Burundi,BDI,1989,5307000.0,48.08,1270.0,Africa
Guinea,GIN,1989,6167000.0,49.247,1234.0,Africa
Sao Tome and Principe,STP,1989,116000.0,58.391999999999996,2040.0,Africa
Pakistan,PAK,1989,104513000.0,59.799,2468.0,Asia
Mali,MLI,1989,8297000.0,45.323,683.0,Africa
Benin,BEN,1989,4820000.0,53.132,1225.0,Africa
Nicaragua,NIC,1989,4083000.0,63.549,2151.0,North America
Togo,TGO,1989,3679000.0,55.784,1427.0,Africa
Laos,LAO,1989,4139000.0,52.935,1465.0,Asia
Qatar,QAT,1989,462000.0,75.593,28184.0,Asia
Peru,PER,1989,21614000.0,65.56,3379.0,South America
Latvia,LVA,1989,2664000.0,69.516,13643.0,Europe
Namibia,NAM,1989,1386000.0,61.42,4919.0,Africa
Ecuador,ECU,1989,9992000.0,68.431,4705.0,South America
Czechia,CZE,1989,10336000.0,71.686,20086.0,Europe
Seychelles,SYC,1989,70000.0,70.781,13978.0,Africa
Cyprus,CYP,1989,751000.0,76.39399999999999,20637.0,Europe
Cyprus,CYP,1989,751000.0,76.39399999999999,20637.0,Asia
Armenia,ARM,1989,3536000.0,68.038,6954.0,Europe
